ID,typeNum,region_Brussels,region_Flanders,region_Wallonie,province_Antwerp,province_Brussels,province_East Flanders,province_Flemish Brabant,province_Hainaut,province_Limburg,province_Liège,province_Luxembourg,province_Namur,province_Walloon Brabant,province_West Flanders,lType_X000,lType_X0X0,lType_XX00,lType_XXX0,sc_netHabitableSurface,sc_bedroomCount,sc_bathroomCount,sc_showerRoomCount,sc_toiletCount,conditionNum,epcScoreNum,hasLift,fireplaceExists,hasSwimmingPool,hasAirConditioning,hasGarden,hasTerrace,sc_gardenSurface,sc_terraceSurface,sc_land,price
10651625,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.36363636363636365,0.18181818181818182,0.0,0.16666666666666666,3,3,0,0,0,0,0,0,0.0,0.0,0.0013993824743393055,679000.0
10651638,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08979591836734696,0.1818181818181818,0.0,0.0,0.1111111111111111,0,5,0,0,0,0,0,0,0.0,0.0,0.00015772856198319825,365000.0
10651629,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25510204081632654,0.1818181818181818,0.09090909090909091,0.14285714285714285,0.2222222222222222,3,5,0,0,0,0,1,1,0.07,0.2,0.00039523843148115377,349000.0
10651640,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05816326530612246,0.0,0.09090909090909091,0.0,0.05555555555555555,3,1,1,0,0,0,0,1,0.0,0.1,0.0,215000.0
10651649,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10816326530612247,0.09090909090909091,0.09090909090909091,0.0,0.1111111111111111,1,2,0,0,0,0,1,1,0.137,0.22,0.000184322331154784,359000.0
10651648,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05510204081632653,0.09090909090909091,0.0,0.0,0.05555555555555555,1,2,1,0,0,0,0,1,0.0,0.07,0.0,249000.0
10651644,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1785714285714286,0.1818181818181818,0.09090909090909091,0.0,0.1111111111111111,3,0,0,0,0,0,0,0,0.0,0.0,0.0005502159138948776,265000.0
10651650,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10204081632653061,0.1818181818181818,0.09090909090909091,0.0,0.1111111111111111,3,2,0,0,1,0,1,1,0.75,0.15,0.0007748874120686193,459000.0
10651669,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06938775510204082,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,2,2,0,0,0,1,0,0,0.0,0.0,0.0,249000.0
10651679,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714288,0.2727272727272727,0.09090909090909091,0.0,0.1111111111111111,0,4,0,0,0,0,1,1,0.1,0.25,0.0001467242437053007,198000.0
10651683,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10408163265306122,0.09090909090909091,0.18181818181818182,0.0,0.05555555555555555,0,2,0,0,0,0,0,0,0.0,0.0,0.0,395000.0
10651676,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09591836734693879,0.1818181818181818,0.09090909090909091,0.0,0.05555555555555555,1,0,0,0,0,0,0,1,0.0,0.01,0.0,280000.0
10651680,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09183673469387757,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,0,6,0,0,0,0,1,1,0.18,0.25,0.00023017365731269046,108000.0
10651694,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07857142857142857,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,1,0,1,0,0,0,0,1,0.0,0.04,0.0,265000.0
10651684,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07755102040816328,0.09090909090909091,0.09090909090909091,0.0,0.1111111111111111,0,2,0,0,0,0,0,0,0.0,0.0,0.0,215000.0
10651693,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5408163265306123,0.4545454545454545,0.4545454545454546,0.0,0.38888888888888884,4,5,1,0,1,0,0,1,0.0,0.9500000000000001,0.14740009225286824,3790000.0
10651691,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034693877551020415,0.0,0.09090909090909091,0.0,0.05555555555555555,1,2,0,0,0,0,0,0,0.0,0.0,0.0,210000.0
10651701,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4816326530612245,0.4545454545454545,0.4545454545454546,0.0,0.3333333333333333,2,0,1,0,0,0,0,1,0.0,0.02,0.0,665000.0
10651702,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06224489795918368,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,3,0,0,0,0,0,0,1,0.0,0.04,0.0,213000.0
10651708,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09897959183673471,0.1818181818181818,0.09090909090909091,0.0,0.0,5,6,0,0,0,0,0,0,0.0,0.0,0.0005502159138948776,159000.0
10651710,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08265306122448982,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,3,2,1,1,0,0,0,1,0.0,0.05,0.0,395000.0
10651712,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1785714285714286,0.2727272727272727,0.09090909090909091,0.42857142857142855,0.1111111111111111,5,7,0,0,0,0,1,1,0.035,0.12,0.00012379858062634745,449000.0
10651713,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.31020408163265306,0.4545454545454545,0.18181818181818182,0.0,0.0,5,6,0,1,0,0,1,1,0.0,0.0,0.0022008636555795103,945000.0
10651733,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11224489795918369,0.09090909090909091,0.09090909090909091,0.07142857142857142,0.1111111111111111,0,7,0,0,0,0,0,1,0.0,0.1,6.785996271370157e-05,245000.0
10651723,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09591836734693879,0.1818181818181818,0.09090909090909091,0.0,0.05555555555555555,0,7,0,0,0,0,1,1,0.05,0.15,0.00011462831539476617,345000.0
10651740,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4387755102040817,0.09090909090909091,0.09090909090909091,0.0,0.0,5,3,0,0,0,0,0,0,0.0,0.0,0.0008253238708423164,1100000.0
10651746,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09591836734693879,0.1818181818181818,0.09090909090909091,0.0,0.1111111111111111,4,2,0,0,0,0,1,0,0.0,0.0,0.0003558062909853542,190000.0
10651741,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49795918367346936,0.9999999999999999,0.5454545454545454,0.0,0.3333333333333333,3,7,0,0,0,0,0,0,0.0,0.0,0.0,1650000.0
10651752,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05612244897959184,0.0,0.09090909090909091,0.0,0.05555555555555555,0,0,1,1,0,0,0,1,0.0,0.05,0.0,217700.0
10651754,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0836734693877551,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,0,0,1,1,0,0,0,1,0.0,0.11,0.0,281040.0
10651748,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15306122448979595,0.09090909090909091,0.0,0.0,0.05555555555555555,1,2,0,0,0,0,0,1,0.0,0.0,0.00154427266499829,449000.0
10651753,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714288,0.1818181818181818,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0008372452156433721,289415.0
10651784,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15918367346938778,0.09090909090909091,0.09090909090909091,0.0,0.0,0,5,0,0,0,0,0,0,0.0,0.0,0.00040715977628220945,275000.0
10520706,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09183673469387757,0.09090909090909091,0.09090909090909091,0.0,0.1111111111111111,4,5,0,1,0,0,1,1,0.34,0.15,0.0004383386780695858,469000.0
10651759,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.47244897959183674,0.4545454545454545,0.09090909090909091,0.0,0.05555555555555555,5,4,0,1,0,0,0,0,0.0,0.0,0.010204671149703663,550000.0
10651785,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1836734693877551,0.1818181818181818,0.18181818181818182,0.0,0.1111111111111111,2,3,0,1,0,0,1,1,0.3,0.3,0.00036681060926325174,320000.0
10651780,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23163265306122452,0.1818181818181818,0.09090909090909091,0.0,0.16666666666666666,1,0,0,0,0,0,1,1,0.1,0.4,0.0004245832802222139,489000.0
10651795,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07551020408163267,0.09090909090909091,0.09090909090909091,0.0,0.1111111111111111,4,3,0,0,0,0,0,1,0.0,0.11,0.0,299000.0
10651807,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11530612244897961,0.1818181818181818,0.9090909090909092,0.0,0.1111111111111111,1,1,0,0,0,0,1,1,0.135,0.25,0.00016047964155267263,419000.0
10651823,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27755102040816326,0.2727272727272727,0.18181818181818182,0.07142857142857142,0.1111111111111111,3,7,0,1,0,0,1,1,0.16,0.2,0.0,595000.0
10651809,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10612244897959186,0.2727272727272727,0.18181818181818182,0.0,0.0,1,1,0,0,0,0,0,1,0.0,0.0,0.000404408696712735,302000.0
10651840,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.176530612244898,0.1818181818181818,0.0,0.0,0.1111111111111111,3,6,0,0,0,0,1,0,0.0,0.0,0.0009372011066676082,260000.0
10651841,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1653061224489796,0.1818181818181818,0.0,0.0,0.1111111111111111,1,0,0,0,0,0,1,1,0.0,0.12,0.0006373334335948999,410000.0
10651849,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07857142857142857,0.1818181818181818,0.09090909090909091,0.0,0.0,3,3,0,0,0,0,0,1,0.0,0.03,0.0,275000.0
10651846,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5234693877551021,0.6363636363636364,0.0,0.0,0.05555555555555555,1,0,0,0,0,0,0,0,0.0,0.0,0.0004887751368432829,1750000.0
10651859,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10204081632653061,0.1818181818181818,0.09090909090909091,0.0,0.1111111111111111,0,0,0,0,0,0,1,0,0.0,0.0,0.0005227051182001338,256000.0
10651845,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09183673469387757,0.1818181818181818,0.09090909090909091,0.0,0.05555555555555555,1,2,1,1,0,0,0,1,0.0,0.08,0.0,299000.0
10651857,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06428571428571428,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,0,2,0,0,0,0,0,0,0.0,0.0,0.0,80000.0
10651876,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13673469387755105,0.1818181818181818,0.09090909090909091,0.0,0.0,5,6,0,0,0,0,0,0,0.0,0.0,0.001297592530268753,270000.0
10651878,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1818181818181818,0.09090909090909091,0.0,0.05555555555555555,0,1,0,1,0,0,0,1,0.0,0.3,0.0,344000.0
10651879,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.059183673469387764,0.0,0.09090909090909091,0.0,0.05555555555555555,0,1,0,1,0,0,0,1,0.0,0.12,0.0,284000.0
10520808,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.051020408163265314,0.0,0.09090909090909091,0.0,0.05555555555555555,0,3,0,0,0,0,1,1,0.21,0.18,0.0,259000.0
10651897,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.336734693877551,0.36363636363636365,0.09090909090909091,0.14285714285714285,0.1111111111111111,3,4,0,1,0,0,1,1,0.85,0.1,0.0009720481145476171,490000.0
10651888,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.051020408163265314,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,1,2,1,0,0,0,0,1,0.0,0.08,0.0,190000.0
10651907,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11224489795918369,0.1818181818181818,0.18181818181818182,0.14285714285714285,0.1111111111111111,1,3,1,0,0,0,0,1,0.0,0.1,0.0,270000.0
10651908,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06632653061224492,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,4,2,0,1,0,0,0,1,0.0,0.12,0.0,169000.0
10651895,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.057142857142857155,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,1,6,1,0,0,0,1,0,0.05,0.0,0.0,360000.0
10651909,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10510204081632654,0.2727272727272727,0.09090909090909091,0.0,0.05555555555555555,2,6,0,1,0,0,1,1,0.1,0.0,0.0002063309677105791,395000.0
10651933,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30612244897959184,0.2727272727272727,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.001737765261384655,450000.0
10520867,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05612244897959184,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,3,7,0,0,0,0,1,1,0.08,0.02,0.0,161000.0
10651939,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30612244897959184,0.2727272727272727,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.001737765261384655,450000.0
10651940,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1836734693877551,0.1818181818181818,0.09090909090909091,0.07142857142857142,0.1111111111111111,0,3,1,1,0,0,0,1,0.0,0.7000000000000001,0.0,695000.0
10651948,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03571428571428572,0.0,0.09090909090909091,0.07142857142857142,0.05555555555555555,1,3,1,0,0,0,0,1,0.0,0.0,0.0,226000.0
10651949,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11530612244897961,0.09090909090909091,0.0,0.07142857142857142,0.05555555555555555,3,5,0,1,0,0,1,1,0.0,0.17,0.0010178994407055236,210000.0
10651968,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1285714285714286,0.1818181818181818,0.09090909090909091,0.0,0.0,3,5,0,0,0,0,1,0,0.092,0.0,0.0001907415168168909,269000.0
10651966,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12551020408163266,0.1818181818181818,0.09090909090909091,0.0,0.0,5,6,0,0,0,0,1,0,0.10400000000000001,0.0,0.00023200771035900673,179000.0
10651981,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10204081632653061,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,0,6,0,0,0,0,1,0,0.0,0.0,0.0006730974679980669,225000.0
10651970,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1948979591836735,0.2727272727272727,0.18181818181818182,0.0,0.0,3,2,0,0,0,0,1,0,0.14400000000000002,0.0,0.00027327390390112255,399000.0
10651975,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2448979591836735,0.2727272727272727,0.09090909090909091,0.07142857142857142,0.1111111111111111,3,0,0,1,0,0,1,1,0.04,0.77,0.0006694293619054345,385000.0
10651982,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2091836734693878,0.1818181818181818,0.09090909090909091,0.0,0.1111111111111111,3,3,0,0,0,0,1,1,0.0,0.0,0.00036681060926325174,520000.0
10651986,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714288,0.2727272727272727,0.09090909090909091,0.0,0.0,3,2,0,1,0,0,1,1,0.0,0.0,0.0005850629217748865,335000.0
10651993,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10714285714285715,0.09090909090909091,0.09090909090909091,0.0,0.1111111111111111,3,2,1,0,0,0,0,1,0.0,0.12,0.0,174000.0
10651990,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.11530612244897961,0.1818181818181818,0.09090909090909091,0.0,0.1111111111111111,3,2,1,0,0,0,0,1,0.0,0.0,0.0,325000.0
10651989,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.039795918367346944,0.09090909090909091,0.0,0.0,0.05555555555555555,5,6,0,1,0,0,0,0,0.0,0.0,0.0006969401576001783,100000.0
10651999,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1510204081632653,0.36363636363636365,0.18181818181818182,0.0,0.1111111111111111,0,2,0,0,0,0,1,0,0.193,0.0,0.00031637415048955465,589000.0
10652001,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19897959183673472,0.1818181818181818,0.09090909090909091,0.0,0.05555555555555555,4,6,0,1,0,0,0,1,0.0,0.0,0.0003768979010179912,249000.0
10652002,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1836734693877551,0.1818181818181818,0.09090909090909091,0.0,0.1111111111111111,3,3,0,1,1,0,0,1,0.0,0.0,0.005144518794917106,1150000.0
10652006,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16122448979591839,0.1818181818181818,0.18181818181818182,0.0,0.1111111111111111,3,6,0,0,0,0,0,0,0.0,0.0,0.00041633004151379074,399000.0
10652003,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07040816326530613,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,0,0,0,0,0,0,0,1,0.0,0.16,0.0,296934.0
10652007,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10204081632653061,0.1818181818181818,0.09090909090909091,0.0,0.1111111111111111,3,6,0,1,0,0,1,1,0.0,0.0,0.0003026187526421827,250000.0
10652008,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.057142857142857155,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,3,3,0,0,0,0,0,0,0.0,0.0,0.0,330000.0
10652022,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1795918367346939,0.1818181818181818,0.09090909090909091,0.0,0.1111111111111111,0,0,0,0,0,0,0,1,0.0,0.0,0.00042550030674537204,500000.0
10652023,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07959183673469389,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,4,2,1,0,0,0,0,0,0.0,0.0,0.0,247500.0
10652021,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15612244897959185,0.1818181818181818,0.09090909090909091,0.0,0.1111111111111111,0,0,0,0,0,0,0,1,0.0,0.0,0.0003090379383042896,435000.0
10652018,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16938775510204085,0.36363636363636365,0.09090909090909091,0.0,0.1111111111111111,3,0,0,0,0,0,0,0,0.0,0.0,0.0016433115294993677,680000.0
10652027,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12346938775510205,0.09090909090909091,0.0,0.14285714285714285,0.1111111111111111,0,1,0,1,0,0,1,1,0.0,0.1,0.0013150160342087574,360000.0
10652045,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05306122448979592,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,3,2,0,0,0,0,0,1,0.0,0.14,0.0,210000.0
10652044,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06938775510204082,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,3,3,1,0,0,0,0,1,0.0,0.11,0.0,259000.0
10652046,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05204081632653062,0.09090909090909091,0.09090909090909091,0.0,0.05555555555555555,3,2,0,0,0,0,0,0,0.0,0.0,0.0,185000.0
